Bay_iri,Name
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F011,=BW51.F1.F011
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F014,=BW51.F1.F014
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F006,=BW51.F1.F006
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F018,=BW51.F1.F018
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F005,=BW51.F1.F005
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11055_AU%3A+P-019794+BorWin+5+72%2C5+%2B+420/AU%3A+P-019794+BorWin+5+72%2C5+%2B+420%2FBW51.F1.F021,=BW51.F1.F021
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11057_AU%3A+P-019877+B2449+DEU+BorWin5+DC-GIS/AU%3A+P-019877+B2449+DEU+BorWin5+DC-GIS%2F.D104,.D104
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11057_AU%3A+P-019877+B2449+DEU+BorWin5+DC-GIS/AU%3A+P-019877+B2449+DEU+BorWin5+DC-GIS%2F.D105,.D105
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE04,=E04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE13,=E13
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE08,=E08
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE11,=E11
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE03,=E03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE07,=E07
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE06,=E06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE15,=E15
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE05,=E05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE16,=E16
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE14,=E14
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE09,=E09
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE12,=E12
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11058_AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262/AU%3A+P-019884+B2298+Ammata+Power+Plant+2019+-+BPAMR1%262%2FE10,=E10
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11060_AU%3A+P-020014+B2597+Warsan+132kV+Ext.III_E01%2BE34/AU%3A+P-020014+B2597+Warsan+132kV+Ext.III_E01%2BE34%2FE34,=E34
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11060_AU%3A+P-020014+B2597+Warsan+132kV+Ext.III_E01%2BE34/AU%3A+P-020014+B2597+Warsan+132kV+Ext.III_E01%2BE34%2FE01,=E01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC05.D,=C05.D
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC05.A+GIB,=C05.A GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC06.C+GIB,=C06.C GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC06.D,=C06.D
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC06.E,=C06.E
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11061_AU%3A+P-019921+A8934+Hail+3+GIS+Modification/AU%3A+P-019921+A8934+Hail+3+GIS+Modification%2FC05.E,=C05.E
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD02.A+%28CT%29,=D02.A (CT)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD02.B+%28CT%29,=D02.B (CT)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD01.B+%28CT%29,=D01.B (CT)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD02.C+%28CT%29,=D02.C (CT)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD02.C+%28SF6Bushing%29,=D02.C (SF6Bushing)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD01.C+%28SF6Bushing%29,=D01.C (SF6Bushing)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11065_AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE/AU%3A+P-019841+-+B8859+-+S-E+NUEVA+MAITENCILLO+220kV+UPGRADE%2FD01.C+%28CT%29,=D01.C (CT)
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11066_AU%3A+P-020258+B2872+VIS+Fab+2+161+kV/AU%3A+P-020258+B2872+VIS+Fab+2+161+kV%2F-Q05,-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11066_AU%3A+P-020258+B2872+VIS+Fab+2+161+kV/AU%3A+P-020258+B2872+VIS+Fab+2+161+kV%2F-Q03,-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11066_AU%3A+P-020258+B2872+VIS+Fab+2+161+kV/AU%3A+P-020258+B2872+VIS+Fab+2+161+kV%2F-Q04,-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11066_AU%3A+P-020258+B2872+VIS+Fab+2+161+kV/AU%3A+P-020258+B2872+VIS+Fab+2+161+kV%2F-Q02,-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11066_AU%3A+P-020258+B2872+VIS+Fab+2+161+kV/AU%3A+P-020258+B2872+VIS+Fab+2+161+kV%2F-Q01,-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11070_AU%3A+P-019895+B2470+Qurayyat+Ext.+132kV/AU%3A+P-019895+B2470+Qurayyat+Ext.+132kV%2FAD30,=AD30
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11070_AU%3A+P-019895+B2470+Qurayyat+Ext.+132kV/AU%3A+P-019895+B2470+Qurayyat+Ext.+132kV%2FAD31,=AD31
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH7,H7
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH3,H3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH5,H5
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH0B,H0B
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH9,H9
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH0A,H0A
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11071_AU%3A+IRL+P-019891+B2494+Rosspile+110kV/AU%3A+IRL+P-019891+B2494+Rosspile+110kV%2FH1,H1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH3,H3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH0B,H0B
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH0A,H0A
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH9,H9
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH7,H7
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH1,H1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11072_AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV/AU%3A+IRL+P-019890+B2525+Gillinstown+Solar+Farm+110kV%2FH5,H5
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11073_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q02,-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11073_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q04,-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11073_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q01,-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11073_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q03,-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11074_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q02,-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11074_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q03,-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11074_AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA/AU%3A+P-019916+B2509+Equinix+66+kV+Data+Center+MD3+-+EQUINIX+-+IBERDROLA%2F-Q01,-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11075_AU%3A+P019927+UW+Habichen/AU%3A+P019927+UW+Habichen%2FE03,=E03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11075_AU%3A+P019927+UW+Habichen/AU%3A+P019927+UW+Habichen%2FE04,=E04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11075_AU%3A+P019927+UW+Habichen/AU%3A+P019927+UW+Habichen%2FE06,=E06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11075_AU%3A+P019927+UW+Habichen/AU%3A+P019927+UW+Habichen%2FE02,=E02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11075_AU%3A+P019927+UW+Habichen/AU%3A+P019927+UW+Habichen%2FE05,=E05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA05,=EA05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA03,=EA03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA09,=EA09
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA07,=EA07
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA02,=EA02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA08,=EA08
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA01,=EA01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA06,=EA06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11076_AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO/AU%3A+P-019938+B2516+Velenje+RTP+110+kV+SLO%2FEA04,=EA04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC30,=C30
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC29,=C29
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC27,=C27
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC28,=C28
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC31,=C31
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11079_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC32,=C32
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11081_AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex/AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex%2F-Q+04,-Q 04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11081_AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex/AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex%2F-Q+03,-Q 03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11081_AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex/AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex%2F-Q+01,-Q 01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11081_AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex/AU%3A+P-019932+B2519+115+kV+Substation+Mochit+Complex%2F-Q+02,-Q 02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE05,=E05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE07,=E07
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE02,=E02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE01,=E01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE09,=E09
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE11,=E11
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE12,=E12
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE08,=E08
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE03,=E03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE10,=E10
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE04,=E04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11083_AU%3A+P-019953+%28VDB+36438%29+Bau+6303/AU%3A+P-019953+%28VDB+36438%29+Bau+6303%2FE06,=E06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB02+GIB,DB02 GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB01,DB01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB05,DB05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB03,DB03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB02,DB02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11090_AU%3A+P-019930+B2513+York+Potash+66kV/AU%3A+P-019930+B2513+York+Potash+66kV%2FDB05+GIB,DB05 GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11092_AU%3A+P-019937+B2520+LAS+Substation+3+230+kV/AU%3A+P-019937+B2520+LAS+Substation+3+230+kV%2F-Q03,-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11092_AU%3A+P-019937+B2520+LAS+Substation+3+230+kV/AU%3A+P-019937+B2520+LAS+Substation+3+230+kV%2F-Q01,-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11092_AU%3A+P-019937+B2520+LAS+Substation+3+230+kV/AU%3A+P-019937+B2520+LAS+Substation+3+230+kV%2F-Q02,-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q02,-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q09,-Q09
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q10,-Q10
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q11,-Q11
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q05,-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11094_AU%3A+P-020019+B2612+Alyth+400kV+Substation/AU%3A+P-020019+B2612+Alyth+400kV+Substation%2F-Q04,-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q10,-Q10
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q08,-Q08
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q05,-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q04,-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q11,-Q11
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q09,-Q09
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q06,-Q06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11095_AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation/AU%3A+P-020066+B2658+Kinardochy+400+kV+Substation%2F-Q07,-Q07
